,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
2640,ILSVRC2012_val_00003890.4_7.jpeg,64,-46,7.2083628849999855,0.8069679564744369,23.52254014345938
2641,ILSVRC2012_val_00003890.1_1.jpeg,20,-2,6.046071027999972,0.702874981736239,21.39095750643738
2642,ILSVRC2012_val_00000028.1_20.jpeg,2,0,6.001784660999988,0.8962589099401388,27.78886909786275
2643,ILSVRC2012_val_00004573.8_2.jpeg,60,2,5.979154701000027,0.6747098768345946,20.303746072481538
2644,ILSVRC2012_val_00000067.2_6.jpeg,0,0,6.110315437999986,0.5683004986080238,21.46380954741155
2645,ILSVRC2012_val_00004858.1_12.jpeg,86,-20,6.502497699000003,0.959851247702922,32.81069405347707
2646,ILSVRC2012_val_00048861.4_12.jpeg,0,0,5.981862657000022,0.8646340317436468,25.876988437182714
2647,ILSVRC2012_val_00000094.2_16.jpeg,3,-2,6.0556187539999655,0.8970120976509607,28.94278908048782
2648,ILSVRC2012_val_00048781.8_18.jpeg,216,-215,6.559425900000008,0.8951484042259754,27.503606843070088
2649,ILSVRC2012_val_00027986.8_10.jpeg,226,-226,6.310992388999978,0.9074382989976079,28.375905601165854
2650,ILSVRC2012_val_00005223.8_5.jpeg,199,-199,6.278157227999998,0.8037150603591858,20.106000918240788
2651,ILSVRC2012_val_00000517.2_50.jpeg,1,0,6.265919610000026,0.9727924744858146,35.70369235181333
2652,ILSVRC2012_val_00043133.4_1.jpeg,544,-544,6.22879698700001,0.673021140715839,21.539690693900084
2653,ILSVRC2012_val_00043109.1_14.jpeg,0,0,6.61117944199998,0.8752053057255982,26.148658558421538
2654,ILSVRC2012_val_00008526.4_14.jpeg,23,22,6.4327831300000184,0.9014785112042772,26.46721442742312
2655,ILSVRC2012_val_00000597.1_10.jpeg,1,0,7.534684776000006,0.9401217055814227,30.97705452526895
2656,ILSVRC2012_val_00048800.4_14.jpeg,16,-16,6.280547617000025,0.9040076399839212,27.893384410880053
2657,ILSVRC2012_val_00043133.2_2.jpeg,44,-44,6.263515739000013,0.6641003090262678,22.544988158829685
2658,ILSVRC2012_val_00004218.8_25.jpeg,8,-4,6.260892941000009,0.9171208367167012,26.689802010446066
2659,ILSVRC2012_val_00003890.2_14.jpeg,52,-34,6.2926809909999974,0.8865903521915518,26.17583748519057
2660,ILSVRC2012_val_00005046.1_14.jpeg,0,0,6.270021763999978,0.908685932994496,27.969019797912544
2661,ILSVRC2012_val_00001745.4_25.jpeg,14,-3,6.276321050999968,0.9198059982779052,27.540328567870507
