,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
2640,ILSVRC2012_val_00003890.4_7.jpeg,337,-319,6.160083715999463,0.4542209148929378,12.658746361409412
2641,ILSVRC2012_val_00003890.1_1.jpeg,172,-154,6.3433782230004,0.5024112117435967,12.23464640360753
2642,ILSVRC2012_val_00000028.1_20.jpeg,921,-919,6.341082087999894,0.6423873396819262,13.266185218044349
2643,ILSVRC2012_val_00004573.8_2.jpeg,249,-187,7.2243641960003515,0.480264491623359,15.375127836439589
2644,ILSVRC2012_val_00000067.2_6.jpeg,6,-6,6.317664612000044,0.507625517318012,19.77138020830645
2645,ILSVRC2012_val_00004858.1_12.jpeg,197,-131,6.327542561000882,0.7668541717082934,9.390974832369162
2646,ILSVRC2012_val_00048861.4_12.jpeg,346,-346,7.7690766259993325,0.5124561166711407,14.305006662000451
2647,ILSVRC2012_val_00000094.2_16.jpeg,5,-4,6.728911463999793,0.7887271022486235,11.544821733007806
2648,ILSVRC2012_val_00048781.8_18.jpeg,648,-647,6.246633296000255,0.5404440168554717,13.683467646894393
2649,ILSVRC2012_val_00027986.8_10.jpeg,320,-320,6.273203516999274,0.6648615175875606,16.13239663601998
2650,ILSVRC2012_val_00005223.8_5.jpeg,38,-38,6.335495498000455,0.5000953637304261,11.972932778398492
2651,ILSVRC2012_val_00000517.2_50.jpeg,6,-5,6.359571115999643,0.8009240290413594,20.886036768977338
2652,ILSVRC2012_val_00043133.4_1.jpeg,462,-462,6.3219254810001075,0.5753141575449103,14.514658748030083
2653,ILSVRC2012_val_00043109.1_14.jpeg,3,-3,6.314748675999908,0.6338448479011438,13.864104019074354
2654,ILSVRC2012_val_00008526.4_14.jpeg,277,-232,6.453977040000609,0.681576340423506,12.4805993541489
2655,ILSVRC2012_val_00000597.1_10.jpeg,391,-390,7.955874875000518,0.6910273865657715,14.885824789364017
2656,ILSVRC2012_val_00048800.4_14.jpeg,7,-7,7.243362300000626,0.6778994726052475,13.455172547527411
2657,ILSVRC2012_val_00043133.2_2.jpeg,158,-158,6.903841085999375,0.5698591490198482,14.521910464053411
2658,ILSVRC2012_val_00004218.8_25.jpeg,193,-189,7.484781979000218,0.6443588999593785,13.200918115489245
2659,ILSVRC2012_val_00003890.2_14.jpeg,106,-88,6.493609025000296,0.5615521069333536,12.580920901800175
2660,ILSVRC2012_val_00005046.1_14.jpeg,92,-92,6.269297915000607,0.7405219040464135,15.017718700372175
2661,ILSVRC2012_val_00001745.4_25.jpeg,845,-834,6.564763044000756,0.28612074138945137,10.385057059154407
2662,ILSVRC2012_val_00043109.8_14.jpeg,705,-705,7.131500328000584,0.4868787056745232,14.601041744540115
2663,ILSVRC2012_val_00003462.4_2.jpeg,168,-38,6.9031981979997,0.4382317872543762,12.794288880487963
2664,ILSVRC2012_val_00004218.4_25.jpeg,44,-40,6.982382551000228,0.6770849262222431,13.028835904642602
2665,ILSVRC2012_val_00003890.4_16.jpeg,334,-316,6.82344612199995,0.49510196713508026,12.758130234165561
2666,ILSVRC2012_val_00042652.4_25.jpeg,274,-247,6.8527507930002685,0.6145804151062645,12.017719407007625
2667,ILSVRC2012_val_00048861.2_20.jpeg,317,-317,6.839925516000221,0.5463897110247424,14.156351212221134
2668,ILSVRC2012_val_00000023.1_16.jpeg,6,-6,7.264162000000397,0.8876776108938441,11.238313288380162
2669,ILSVRC2012_val_00001358.2_8.jpeg,628,-370,7.211538769000072,0.3793583468746338,10.400232205471358
2670,ILSVRC2012_val_00004573.2_12.jpeg,233,-171,6.634835686999395,0.5759629265183038,15.177381886043456
2671,ILSVRC2012_val_00042652.4_2.jpeg,338,-311,6.306597333999889,0.48001852551910645,11.704253223728298
2672,ILSVRC2012_val_00028105.2_5.jpeg,6,-6,6.291796014999818,0.6314412669132801,15.946403976199356
2673,ILSVRC2012_val_00000754.8_1.jpeg,691,-691,6.250997709999865,0.2714423030254779,13.867912620703809
2674,ILSVRC2012_val_00048781.1_30.jpeg,280,-279,6.273347134999312,0.7645043915001731,13.31108694414058
2675,ILSVRC2012_val_00000028.1_50.jpeg,917,-915,6.731034537000596,0.647881243818061,13.283217452318397
2676,ILSVRC2012_val_00028105.8_20.jpeg,207,-207,6.583226785000079,0.5235768532923207,16.81612755467372
2677,ILSVRC2012_val_00028105.1_2.jpeg,4,-4,6.901881145000516,0.6558556805267792,15.632155100669465
2678,ILSVRC2012_val_00005581.8_5.jpeg,31,-31,6.721987439000259,0.741124679976558,10.485705015376448
2679,ILSVRC2012_val_00048861.1_20.jpeg,214,-214,6.309630553000716,0.5608502685436277,14.035910890703377
2680,ILSVRC2012_val_00038941.8_20.jpeg,465,-464,6.249884407000536,0.5871647457063489,15.56125475098182
2681,ILSVRC2012_val_00043109.8_18.jpeg,637,-637,6.266438327999822,0.5216694297918103,14.80596005043327
2682,ILSVRC2012_val_00004218.2_7.jpeg,15,-11,6.3189531120005995,0.6591613968324527,12.880796223748636
2683,ILSVRC2012_val_00049923.1_2.jpeg,388,-388,6.2835180709998895,0.6855452259680516,17.50316796550716
