,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
2640,ILSVRC2012_val_00033235.1_25.j2k,1,0,6.401162878999912,0.6688929322824111,11.42437290230668
2641,"ILSVRC2012_val_00027986.2_50,40.j2k",0,0,6.545409044000053,0.7679371505882664,13.137499171948896
2642,"ILSVRC2012_val_00028105.1_200,40,20.j2k",0,0,6.193889392000074,0.6206484331964969,12.491523391564643
2643,"ILSVRC2012_val_00001063.8_25,20.j2k",102,-101,6.112550605000024,0.5711356975698566,12.89552149630592
2644,ILSVRC2012_val_00049370.8_50.j2k,82,-82,6.0113188549998995,0.5308172255172675,13.591299639981493
2645,ILSVRC2012_val_00001745.8_10.j2k,507,-496,7.1493331879999005,0.3395616823519046,12.639812127552794
2646,"ILSVRC2012_val_00000597.1_100,20.j2k",1,0,8.729874655999993,0.5319773392863357,13.548027199207988
2647,"ILSVRC2012_val_00005196.2_200,40,20.j2k",3,-3,7.432348394000201,0.753107931048832,13.14998588953614
2648,"ILSVRC2012_val_00033235.2_200,40,20.j2k",1,0,7.498989639000001,0.6708138816780599,11.4048012678394
2649,ILSVRC2012_val_00002998.4_25.j2k,0,1,6.532416846999922,0.31347417914991244,15.137645811703198
2650,ILSVRC2012_val_00004573.4_10.j2k,388,-326,6.474471372999915,0.6717992772649843,13.54487463975148
2651,"ILSVRC2012_val_00032827.8_10,5,1.j2k",26,-26,6.6592377899999065,0.6876251644211197,12.476277637873391
2652,"ILSVRC2012_val_00005046.1_100,20,10.j2k",0,0,6.444868560000032,0.6571203514609114,13.197706942250045
2653,ILSVRC2012_val_00043133.1_200.j2k,0,0,6.200608879999891,0.6522044963653912,12.786120157960202
2654,"ILSVRC2012_val_00005046.8_200,40.j2k",587,-587,6.138434811000025,0.40352403851213364,11.549855811274366
2655,ILSVRC2012_val_00027986.4_15.j2k,0,0,6.202173193999897,0.7689853737326273,13.082733159231793
2656,"ILSVRC2012_val_00000754.8_200,40,20.j2k",12,-12,6.266215741000224,0.38941381934418806,13.792549254424722
2657,"ILSVRC2012_val_00027986.4_25,20,10.j2k",0,0,6.618562723999958,0.7716387421716248,13.091312924616057
2658,"ILSVRC2012_val_00000754.2_10,5,1.j2k",0,0,6.212652423999998,0.46298706204188644,14.498854962727542
2659,ILSVRC2012_val_00043125.4_10.j2k,0,0,6.197719019000033,0.8381181653180867,13.199178075233826
2660,"ILSVRC2012_val_00000785.4_100,20.j2k",45,-37,6.237246876999961,0.6028767506072641,12.745007480048326
2661,ILSVRC2012_val_00043152.1_100.j2k,0,0,6.244607374999987,0.6144843010257202,14.337098352613125
2662,ILSVRC2012_val_00029932.8_100.j2k,677,-677,6.163252387999819,0.23423316246688985,10.969164401323761
2663,"ILSVRC2012_val_00000094.2_25,20,10.j2k",0,1,6.2014371870000105,0.907574962247262,13.392826543293232
2664,ILSVRC2012_val_00000067.2_10.j2k,0,0,6.230507851999846,0.7213105261695351,11.718328632247392
2665,ILSVRC2012_val_00001063.8_100.j2k,950,-949,6.176068334000092,0.40427040900010774,11.648620410356674
2666,"ILSVRC2012_val_00000531.4_100,20,10.j2k",1,0,6.311926186999926,0.7870003850497977,13.988657560971593
2667,"ILSVRC2012_val_00029783.8_50,40,20.j2k",63,-63,6.22609479699986,0.6048578120493593,12.510743640683955
2668,"ILSVRC2012_val_00002998.8_200,40.j2k",37,-36,6.239780959999962,0.2528472760415294,14.712640183747762
2669,"ILSVRC2012_val_00043120.4_200,40,20.j2k",3,-3,6.275600335000036,0.7365676326901733,11.968214384070858
2670,"ILSVRC2012_val_00000517.4_50,40.j2k",1,0,7.885929109000017,0.6606852683632052,11.546601859637988
2671,"ILSVRC2012_val_00042652.2_100,20.j2k",78,-51,7.575058856000169,0.3131394974191837,14.978126298633814
2672,ILSVRC2012_val_00001358.1_50.j2k,255,3,7.488659512999902,0.6504203165541024,15.434626977411005
2673,"ILSVRC2012_val_00043125.1_10,5,1.j2k",0,0,7.422784952000029,0.8426262494300117,13.251302714179143
2674,"ILSVRC2012_val_00043120.4_10,5,1.j2k",0,0,7.462992962000044,0.7607752997650474,11.965858455101863
2675,"ILSVRC2012_val_00048781.8_200,40,20.j2k",563,-562,6.325887191999982,0.37223168834935383,11.72146593761019
2676,"ILSVRC2012_val_00003890.2_50,40.j2k",61,-43,6.614625543000102,0.6698441432395386,12.584845138839007
2677,"ILSVRC2012_val_00000597.1_200,40,20.j2k",1,0,8.326726670000198,0.532015908997763,13.54823199686435
2678,ILSVRC2012_val_00008526.2_200.j2k,114,-69,7.297703554999998,0.5267938291158631,12.379066183910632
2679,ILSVRC2012_val_00001487.2_25.j2k,0,0,6.376820287999863,0.4927794412825006,14.118653594495234
2680,"ILSVRC2012_val_00030069.8_50,40.j2k",395,-395,6.7307557530000395,0.6054773013406265,11.51140369765117
2681,"ILSVRC2012_val_00000067.1_25,20.j2k",0,0,7.200973701999828,0.6106986380613272,11.808775007145389
2682,"ILSVRC2012_val_00000094.2_10,5,1.j2k",0,1,6.593319789999896,0.9131925082235618,13.422683487621754
