,File_Name,rank,Rank_Diff,Time,SSIM,PSNR
0,ILSVRC2012_val_00004573.1_100.j2k,341,-279,5.612200948999998,0.5762009557902368,13.597333144701672
1,"ILSVRC2012_val_00043125.1_50,40.j2k",0,0,6.168470518000049,0.8192556640412724,13.290155890619445
2,"ILSVRC2012_val_00048781.1_10,5,1.j2k",1,0,5.851767642000141,0.7190846692330038,12.0036287717373
3,ILSVRC2012_val_00000531.1_25.j2k,0,1,6.5658633299999565,0.7791654725313446,14.107994667378467
4,"ILSVRC2012_val_00048820.1_15,10,1.j2k",14,4,6.235557855000025,0.6698454914186459,13.69197343211752
5,"ILSVRC2012_val_00000067.8_15,10.j2k",0,0,6.034646591999945,0.7254785260481205,11.504706724388969
6,"ILSVRC2012_val_00032831.8_50,40,20.j2k",318,-318,6.2503794960000505,0.4503328425745913,14.229196532728917
7,"ILSVRC2012_val_00048820.8_25,20,10.j2k",44,-26,6.4897409640000205,0.6471622747693316,13.596517753619608
8,"ILSVRC2012_val_00031164.8_25,20,10.j2k",129,-129,6.001391082000055,0.6110419255002304,12.017939595892543
9,ILSVRC2012_val_00005046.1_100.j2k,0,0,6.143254798000044,0.6008079452978109,13.102665493693397
10,"ILSVRC2012_val_00000023.8_25,20,10.j2k",1,-1,5.977289320999944,0.906462821613248,16.57236757984999
11,ILSVRC2012_val_00040587.8_100.j2k,856,-856,6.215645962000053,0.27323718261995417,11.175596875219355
12,"ILSVRC2012_val_00048756.1_200,40,20.j2k",0,1,7.580568502999995,0.5955961376254696,12.579898538417563
13,"ILSVRC2012_val_00028105.8_50,40.j2k",297,-297,7.068069544999844,0.47090736665325306,12.306227203837857
14,"ILSVRC2012_val_00031164.4_100,20.j2k",1,-1,7.150833001999899,0.553169737564832,12.199213976243598
15,"ILSVRC2012_val_00046718.1_15,10,1.j2k",0,0,8.014143224000009,0.4324587937281028,18.390999419215433
16,"ILSVRC2012_val_00032827.4_25,20.j2k",3,-3,6.751496245999988,0.6372427569251378,12.542426915998048
17,"ILSVRC2012_val_00000094.2_100,20.j2k",0,1,6.710477861999834,0.9011345018818744,13.41620685946008
18,"ILSVRC2012_val_00001171.4_15,10.j2k",272,-271,6.769562521000125,0.7797903271800979,14.321336012696449
19,"ILSVRC2012_val_00004573.4_100,20,10.j2k",388,-326,6.391511262999984,0.6717992772649843,13.54487463975148
20,"ILSVRC2012_val_00004218.8_200,40.j2k",32,-28,6.232079953000039,0.6884883466681037,13.467218782423407
21,ILSVRC2012_val_00046718.1_10.j2k,0,0,6.253512949999958,0.43559846033458477,18.386071419644207
22,"ILSVRC2012_val_00048756.8_100,20.j2k",78,-77,6.220046281000123,0.6242133976511259,12.39776028031087
23,ILSVRC2012_val_00033235.4_50.j2k,1,0,6.285350589000018,0.6286118843260273,11.394512476520207
24,"ILSVRC2012_val_00032827.8_50,40.j2k",48,-48,6.7285536370000045,0.2835115092851422,11.665437271945716
25,ILSVRC2012_val_00048756.1_50.j2k,0,1,6.233863187999987,0.5694299123620381,12.568050065744163
26,"ILSVRC2012_val_00029783.2_10,5,1.j2k",2,-2,6.302567951000128,0.6656354494374174,12.727948782392126
27,"ILSVRC2012_val_00001745.8_100,20.j2k",324,-313,6.195422665000024,0.20783916727235238,11.022632169519625
28,"ILSVRC2012_val_00027986.2_15,10.j2k",0,0,6.206118819000039,0.776848300126917,13.125725412616468
29,ILSVRC2012_val_00048781.8_200.j2k,256,-255,6.147848062999856,0.31524908935382295,11.731720908988262
30,"ILSVRC2012_val_00038941.8_10,5.j2k",40,-39,6.222365401999923,0.6324865156872406,12.87911873537345
31,"ILSVRC2012_val_00005581.2_100,20.j2k",0,0,6.366709650000075,0.8876203561960736,15.779583623029673
32,"ILSVRC2012_val_00027986.8_15,10,1.j2k",80,-80,6.221445896999967,0.7737648739226118,13.020061080929402
33,"ILSVRC2012_val_00004379.4_50,40.j2k",116,-40,6.28856860399992,0.5777381873482275,13.261076200085903
34,"ILSVRC2012_val_00043120.2_200,40,20.j2k",0,0,6.300082373000123,0.7327658787468967,12.04329402456726
